fname,bbox,class_id,class_name
00173.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(61), 'x2': np.uint16(508), 'y2': np.uint16(342)}",120,GMC Yukon Hybrid SUV 2012
00174.jpg,"{'x1': np.uint8(13), 'y1': np.uint8(29), 'x2': np.uint8(249), 'y2': np.uint8(159)}",54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
00175.jpg,"{'x1': np.uint8(69), 'y1': np.uint8(120), 'x2': np.uint16(739), 'y2': np.uint16(502)}",116,Ford E-Series Wagon Van 2012
00176.jpg,"{'x1': np.uint8(45), 'y1': np.uint8(85), 'x2': np.uint16(1005), 'y2': np.uint16(558)}",66,Chevrolet Cobalt SS 2010
00177.jpg,"{'x1': np.uint8(98), 'y1': np.uint8(22), 'x2': np.uint16(650), 'y2': np.uint16(302)}",50,Buick Enclave SUV 2012
00178.jpg,"{'x1': np.uint8(5), 'y1': np.uint8(28), 'x2': np.uint16(285), 'y2': np.uint8(148)}",122,GMC Canyon Extended Cab 2012
00179.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(113), 'x2': np.uint16(601), 'y2': np.uint16(439)}",155,Land Rover LR2 SUV 2012
00180.jpg,"{'x1': np.uint8(3), 'y1': np.uint8(40), 'x2': np.uint16(297), 'y2': np.uint8(157)}",142,Infiniti QX56 SUV 2011
00181.jpg,"{'x1': np.uint8(84), 'y1': np.uint16(256), 'x2': np.uint16(913), 'y2': np.uint16(752)}",68,Chevrolet TrailBlazer SS 2009
00182.jpg,"{'x1': np.uint8(43), 'y1': np.uint8(226), 'x2': np.uint16(1001), 'y2': np.uint16(630)}",170,Nissan Juke Hatchback 2012
00183.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(9), 'x2': np.uint8(196), 'y2': np.uint8(125)}",161,Mercedes-Benz 300-Class Convertible 1993
00184.jpg,"{'x1': np.uint8(34), 'y1': np.uint8(51), 'x2': np.uint16(604), 'y2': np.uint16(344)}",161,Mercedes-Benz 300-Class Convertible 1993
00185.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(35), 'x2': np.uint16(620), 'y2': np.uint16(438)}",133,Hyundai Veracruz SUV 2012
00186.jpg,"{'x1': np.uint8(6), 'y1': np.uint8(72), 'x2': np.uint8(255), 'y2': np.uint8(178)}",125,HUMMER H2 SUT Crew Cab 2009
00187.jpg,"{'x1': np.uint8(4), 'y1': np.uint16(408), 'x2': np.uint16(1600), 'y2': np.uint16(934)}",160,McLaren MP4-12C Coupe 2012
00188.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(162), 'x2': np.uint16(1241), 'y2': np.uint16(764)}",93,Dodge Challenger SRT8 2011
00189.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(15), 'x2': np.uint16(583), 'y2': np.uint16(421)}",183,Suzuki SX4 Hatchback 2012
00190.jpg,"{'x1': np.uint8(198), 'y1': np.uint16(416), 'x2': np.uint16(1271), 'y2': np.uint16(935)}",45,Bugatti Veyron 16.4 Convertible 2009
00191.jpg,"{'x1': np.uint8(129), 'y1': np.uint8(75), 'x2': np.uint16(654), 'y2': np.uint16(422)}",143,Isuzu Ascender SUV 2008
00192.jpg,"{'x1': np.uint8(37), 'y1': np.uint8(24), 'x2': np.uint16(259), 'y2': np.uint8(212)}",189,Toyota 4Runner SUV 2012
00193.jpg,"{'x1': np.uint8(82), 'y1': np.uint8(107), 'x2': np.uint16(990), 'y2': np.uint16(723)}",48,Buick Rainier SUV 2007
00194.jpg,"{'x1': np.uint8(187), 'y1': np.uint16(327), 'x2': np.uint16(1211), 'y2': np.uint16(769)}",176,Rolls-Royce Ghost Sedan 2012
00195.jpg,"{'x1': np.uint8(150), 'y1': np.uint16(339), 'x2': np.uint16(1313), 'y2': np.uint16(771)}",77,Chrysler Sebring Convertible 2010
00196.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(46), 'x2': np.uint16(266), 'y2': np.uint8(213)}",190,Volkswagen Golf Hatchback 2012
00197.jpg,"{'x1': np.uint8(47), 'y1': np.uint8(102), 'x2': np.uint16(492), 'y2': np.uint16(371)}",110,Ford Edge SUV 2012
00198.jpg,"{'x1': np.uint8(91), 'y1': np.uint8(121), 'x2': np.uint16(574), 'y2': np.uint16(357)}",6,Acura Integra Type R 2001
00199.jpg,"{'x1': np.uint8(151), 'y1': np.uint16(298), 'x2': np.uint16(1285), 'y2': np.uint16(835)}",191,Volkswagen Golf Hatchback 1991
00200.jpg,"{'x1': np.uint8(30), 'y1': np.uint8(55), 'x2': np.uint16(301), 'y2': np.uint8(187)}",16,Audi V8 Sedan 1994
00201.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(1), 'x2': np.uint16(386), 'y2': np.uint8(200)}",12,Audi RS 4 Convertible 2008
00202.jpg,"{'x1': np.uint8(233), 'y1': np.uint8(217), 'x2': np.uint16(1228), 'y2': np.uint16(807)}",90,Dodge Dakota Crew Cab 2010
00203.jpg,"{'x1': np.uint8(30), 'y1': np.uint8(167), 'x2': np.uint16(945), 'y2': np.uint16(545)}",188,Toyota Corolla Sedan 2012
00204.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(61), 'x2': np.uint16(284), 'y2': np.uint8(151)}",128,Honda Accord Coupe 2012
00205.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(70), 'x2': np.uint16(612), 'y2': np.uint16(356)}",23,Audi S4 Sedan 2012
00206.jpg,"{'x1': np.uint8(117), 'y1': np.uint8(222), 'x2': np.uint16(558), 'y2': np.uint16(434)}",11,Aston Martin Virage Coupe 2012
00207.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(119), 'x2': np.uint16(438), 'y2': np.uint16(258)}",93,Dodge Challenger SRT8 2011
00208.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(151), 'x2': np.uint16(360), 'y2': np.uint16(256)}",8,Aston Martin V8 Vantage Convertible 2012
00209.jpg,"{'x1': np.uint8(58), 'y1': np.uint8(136), 'x2': np.uint16(973), 'y2': np.uint16(636)}",63,Chevrolet Sonic Sedan 2012
00210.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(80), 'x2': np.uint16(639), 'y2': np.uint16(366)}",173,Porsche Panamera Sedan 2012
00211.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(47), 'x2': np.uint16(598), 'y2': np.uint16(365)}",176,Rolls-Royce Ghost Sedan 2012
00212.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(20), 'x2': np.uint8(254), 'y2': np.uint8(155)}",72,Chevrolet Monte Carlo Coupe 2007
00213.jpg,"{'x1': np.uint8(37), 'y1': np.uint8(62), 'x2': np.uint16(261), 'y2': np.uint8(191)}",195,Volvo XC90 SUV 2007
00214.jpg,"{'x1': np.uint8(70), 'y1': np.uint8(78), 'x2': np.uint16(915), 'y2': np.uint16(640)}",114,Ford F-150 Regular Cab 2007
00215.jpg,"{'x1': np.uint8(38), 'y1': np.uint8(50), 'x2': np.uint8(221), 'y2': np.uint8(138)}",72,Chevrolet Monte Carlo Coupe 2007
00216.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(45), 'x2': np.uint8(133), 'y2': np.uint8(88)}",119,GMC Savana Van 2012
00217.jpg,"{'x1': np.uint8(45), 'y1': np.uint8(39), 'x2': np.uint16(594), 'y2': np.uint16(444)}",18,Audi 100 Wagon 1994
00218.jpg,"{'x1': np.uint8(39), 'y1': np.uint8(94), 'x2': np.uint16(337), 'y2': np.uint8(245)}",77,Chrysler Sebring Convertible 2010
00219.jpg,"{'x1': np.uint8(89), 'y1': np.uint8(1), 'x2': np.uint16(597), 'y2': np.uint16(316)}",18,Audi 100 Wagon 1994
00220.jpg,"{'x1': np.uint8(16), 'y1': np.uint8(103), 'x2': np.uint16(462), 'y2': np.uint16(347)}",107,Ford Mustang Convertible 2007
00221.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(21), 'x2': np.uint16(477), 'y2': np.uint16(299)}",10,Aston Martin Virage Convertible 2012
00222.jpg,"{'x1': np.uint8(89), 'y1': np.uint8(58), 'x2': np.uint16(545), 'y2': np.uint16(338)}",196,smart fortwo Convertible 2012
00223.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(115), 'x2': np.uint16(299), 'y2': np.uint16(288)}",99,FIAT 500 Abarth 2012
00224.jpg,"{'x1': np.uint8(19), 'y1': np.uint8(10), 'x2': np.uint8(177), 'y2': np.uint8(134)}",88,Dodge Sprinter Cargo Van 2009
00225.jpg,"{'x1': np.uint8(20), 'y1': np.uint8(50), 'x2': np.uint16(463), 'y2': np.uint16(313)}",121,GMC Acadia SUV 2012
00226.jpg,"{'x1': np.uint8(46), 'y1': np.uint8(15), 'x2': np.uint8(202), 'y2': np.uint8(156)}",111,Ford Ranger SuperCab 2011
00227.jpg,"{'x1': np.uint8(36), 'y1': np.uint8(63), 'x2': np.uint16(613), 'y2': np.uint16(397)}",61,Chevrolet Impala Sedan 2007
00228.jpg,"{'x1': np.uint8(237), 'y1': np.uint8(156), 'x2': np.uint16(896), 'y2': np.uint16(365)}",141,Infiniti G Coupe IPL 2012
00229.jpg,"{'x1': np.uint8(5), 'y1': np.uint8(46), 'x2': np.uint8(255), 'y2': np.uint8(138)}",136,Hyundai Accent Sedan 2012
00230.jpg,"{'x1': np.uint8(223), 'y1': np.uint16(542), 'x2': np.uint16(3692), 'y2': np.uint16(2478)}",183,Suzuki SX4 Hatchback 2012
00231.jpg,"{'x1': np.uint8(73), 'y1': np.uint8(109), 'x2': np.uint16(606), 'y2': np.uint16(374)}",106,Ford F-450 Super Duty Crew Cab 2012
00232.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(110), 'x2': np.uint16(544), 'y2': np.uint16(381)}",84,Dodge Caliber Wagon 2007
00233.jpg,"{'x1': np.uint16(276), 'y1': np.uint8(124), 'x2': np.uint16(1495), 'y2': np.uint16(951)}",194,Volvo 240 Sedan 1993
00234.jpg,"{'x1': np.uint8(99), 'y1': np.uint16(364), 'x2': np.uint16(1211), 'y2': np.uint16(954)}",132,Hyundai Tucson SUV 2012
00235.jpg,"{'x1': np.uint8(59), 'y1': np.uint8(63), 'x2': np.uint16(549), 'y2': np.uint16(404)}",111,Ford Ranger SuperCab 2011
00236.jpg,"{'x1': np.uint8(19), 'y1': np.uint8(138), 'x2': np.uint16(571), 'y2': np.uint16(424)}",7,Acura ZDX Hatchback 2012
00237.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(10), 'x2': np.uint16(396), 'y2': np.uint16(265)}",65,Chevrolet Avalanche Crew Cab 2012
00238.jpg,"{'x1': np.uint8(163), 'y1': np.uint8(91), 'x2': np.uint16(527), 'y2': np.uint16(346)}",26,BMW ActiveHybrid 5 Sedan 2012
00239.jpg,"{'x1': np.uint8(4), 'y1': np.uint8(19), 'x2': np.uint8(255), 'y2': np.uint8(172)}",16,Audi V8 Sedan 1994
00240.jpg,"{'x1': np.uint8(45), 'y1': np.uint8(60), 'x2': np.uint8(251), 'y2': np.uint8(171)}",138,Hyundai Sonata Sedan 2012
00241.jpg,"{'x1': np.uint8(32), 'y1': np.uint8(59), 'x2': np.uint16(1011), 'y2': np.uint16(709)}",170,Nissan Juke Hatchback 2012
00242.jpg,"{'x1': np.uint8(10), 'y1': np.uint8(53), 'x2': np.uint16(273), 'y2': np.uint8(167)}",102,Ferrari California Convertible 2012
00243.jpg,"{'x1': np.uint16(270), 'y1': np.uint8(228), 'x2': np.uint16(727), 'y2': np.uint16(416)}",168,Nissan Leaf Hatchback 2012
00244.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(93), 'x2': np.uint16(479), 'y2': np.uint16(331)}",7,Acura ZDX Hatchback 2012
00245.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(59), 'x2': np.uint16(536), 'y2': np.uint8(238)}",61,Chevrolet Impala Sedan 2007
00246.jpg,"{'x1': np.uint8(1), 'y1': np.uint16(317), 'x2': np.uint16(1280), 'y2': np.uint16(945)}",167,Mitsubishi Lancer Sedan 2012
00247.jpg,"{'x1': np.uint8(47), 'y1': np.uint8(125), 'x2': np.uint16(850), 'y2': np.uint16(468)}",137,Hyundai Genesis Sedan 2012
00248.jpg,"{'x1': np.uint8(52), 'y1': np.uint8(167), 'x2': np.uint16(508), 'y2': np.uint16(387)}",177,Rolls-Royce Phantom Sedan 2012
00249.jpg,"{'x1': np.uint8(6), 'y1': np.uint8(155), 'x2': np.uint16(631), 'y2': np.uint16(450)}",153,Lamborghini Diablo Coupe 2001
00250.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(35), 'x2': np.uint8(246), 'y2': np.uint8(186)}",190,Volkswagen Golf Hatchback 2012
00251.jpg,"{'x1': np.uint16(576), 'y1': np.uint16(466), 'x2': np.uint16(2994), 'y2': np.uint16(1953)}",167,Mitsubishi Lancer Sedan 2012
00252.jpg,"{'x1': np.uint8(37), 'y1': np.uint8(50), 'x2': np.uint8(253), 'y2': np.uint8(158)}",105,Fisker Karma Sedan 2012
00253.jpg,"{'x1': np.uint8(51), 'y1': np.uint8(105), 'x2': np.uint16(579), 'y2': np.uint16(335)}",50,Buick Enclave SUV 2012
00254.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(11), 'x2': np.uint16(296), 'y2': np.uint8(141)}",131,Hyundai Santa Fe SUV 2012
00255.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(78), 'x2': np.uint16(734), 'y2': np.uint16(396)}",6,Acura Integra Type R 2001
00256.jpg,"{'x1': np.uint8(85), 'y1': np.uint8(215), 'x2': np.uint16(776), 'y2': np.uint16(511)}",21,Audi S5 Convertible 2012
00257.jpg,"{'x1': np.uint8(23), 'y1': np.uint8(146), 'x2': np.uint16(617), 'y2': np.uint16(329)}",31,BMW 6 Series Convertible 2007
00258.jpg,"{'x1': np.uint8(34), 'y1': np.uint8(86), 'x2': np.uint8(227), 'y2': np.uint8(166)}",51,Cadillac CTS-V Sedan 2012
00259.jpg,"{'x1': np.uint8(75), 'y1': np.uint8(254), 'x2': np.uint16(2514), 'y2': np.uint16(1929)}",187,Toyota Camry Sedan 2012
00260.jpg,"{'x1': np.uint8(28), 'y1': np.uint8(164), 'x2': np.uint16(698), 'y2': np.uint16(417)}",134,Hyundai Sonata Hybrid Sedan 2012
00261.jpg,"{'x1': np.uint8(32), 'y1': np.uint8(79), 'x2': np.uint16(378), 'y2': np.uint8(221)}",16,Audi V8 Sedan 1994
00262.jpg,"{'x1': np.uint8(158), 'y1': np.uint8(132), 'x2': np.uint16(501), 'y2': np.uint16(293)}",103,Ferrari 458 Italia Convertible 2012
00263.jpg,"{'x1': np.uint8(177), 'y1': np.uint16(299), 'x2': np.uint16(730), 'y2': np.uint16(673)}",40,Bentley Arnage Sedan 2009
00264.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(72), 'x2': np.uint16(472), 'y2': np.uint16(299)}",69,Chevrolet Silverado 2500HD Regular Cab 2012
00265.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(74), 'x2': np.uint16(387), 'y2': np.uint8(195)}",55,Chevrolet Corvette Convertible 2012
00266.jpg,"{'x1': np.uint8(22), 'y1': np.uint16(300), 'x2': np.uint16(786), 'y2': np.uint16(552)}",17,Audi 100 Sedan 1994
00267.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(133), 'x2': np.uint16(620), 'y2': np.uint16(374)}",46,Bugatti Veyron 16.4 Coupe 2009
00268.jpg,"{'x1': np.uint8(49), 'y1': np.uint8(53), 'x2': np.uint16(596), 'y2': np.uint16(398)}",74,Chevrolet Silverado 1500 Extended Cab 2012
00269.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(192), 'x2': np.uint16(605), 'y2': np.uint16(391)}",185,Tesla Model S Sedan 2012
00270.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(70), 'x2': np.uint16(357), 'y2': np.uint8(186)}",122,GMC Canyon Extended Cab 2012
00271.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(23), 'x2': np.uint8(141), 'y2': np.uint8(80)}",174,Ram C/V Cargo Van Minivan 2012
00272.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(1), 'x2': np.uint16(590), 'y2': np.uint16(327)}",100,FIAT 500 Convertible 2012
00273.jpg,"{'x1': np.uint8(37), 'y1': np.uint8(65), 'x2': np.uint16(458), 'y2': np.uint16(321)}",69,Chevrolet Silverado 2500HD Regular Cab 2012
00274.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(69), 'x2': np.uint16(435), 'y2': np.uint16(310)}",20,Audi S6 Sedan 2011
00275.jpg,"{'x1': np.uint8(165), 'y1': np.uint8(183), 'x2': np.uint16(495), 'y2': np.uint16(358)}",130,Hyundai Veloster Hatchback 2012
00276.jpg,"{'x1': np.uint8(75), 'y1': np.uint8(93), 'x2': np.uint16(529), 'y2': np.uint16(360)}",132,Hyundai Tucson SUV 2012
00277.jpg,"{'x1': np.uint8(72), 'y1': np.uint8(193), 'x2': np.uint16(926), 'y2': np.uint16(613)}",173,Porsche Panamera Sedan 2012
00278.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(38), 'x2': np.uint8(251), 'y2': np.uint8(135)}",156,Lincoln Town Car Sedan 2011
00279.jpg,"{'x1': np.uint8(16), 'y1': np.uint8(31), 'x2': np.uint16(553), 'y2': np.uint16(297)}",47,Buick Regal GS 2012
00280.jpg,"{'x1': np.uint8(3), 'y1': np.uint8(33), 'x2': np.uint16(261), 'y2': np.uint8(176)}",107,Ford Mustang Convertible 2007
00281.jpg,"{'x1': np.uint8(214), 'y1': np.uint8(240), 'x2': np.uint16(387), 'y2': np.uint16(342)}",151,Lamborghini Aventador Coupe 2012
00282.jpg,"{'x1': np.uint8(20), 'y1': np.uint8(97), 'x2': np.uint16(460), 'y2': np.uint16(356)}",61,Chevrolet Impala Sedan 2007
00283.jpg,"{'x1': np.uint8(112), 'y1': np.uint8(190), 'x2': np.uint16(664), 'y2': np.uint16(342)}",105,Fisker Karma Sedan 2012
00284.jpg,"{'x1': np.uint8(49), 'y1': np.uint8(101), 'x2': np.uint16(942), 'y2': np.uint16(619)}",94,Dodge Durango SUV 2012
00285.jpg,"{'x1': np.uint8(7), 'y1': np.uint8(20), 'x2': np.uint16(634), 'y2': np.uint16(298)}",194,Volvo 240 Sedan 1993
00286.jpg,"{'x1': np.uint8(116), 'y1': np.uint8(143), 'x2': np.uint16(769), 'y2': np.uint16(713)}",195,Volvo XC90 SUV 2007
00287.jpg,"{'x1': np.uint8(56), 'y1': np.uint16(299), 'x2': np.uint16(1266), 'y2': np.uint16(721)}",91,Dodge Dakota Club Cab 2007
00288.jpg,"{'x1': np.uint8(60), 'y1': np.uint8(46), 'x2': np.uint16(258), 'y2': np.uint8(138)}",189,Toyota 4Runner SUV 2012
00289.jpg,"{'x1': np.uint8(205), 'y1': np.uint8(197), 'x2': np.uint16(741), 'y2': np.uint16(425)}",15,Audi R8 Coupe 2012
00290.jpg,"{'x1': np.uint8(68), 'y1': np.uint8(30), 'x2': np.uint16(620), 'y2': np.uint16(506)}",140,Hyundai Azera Sedan 2012
00291.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(147), 'x2': np.uint16(573), 'y2': np.uint16(471)}",142,Infiniti QX56 SUV 2011
00292.jpg,"{'x1': np.uint8(133), 'y1': np.uint8(73), 'x2': np.uint16(806), 'y2': np.uint8(251)}",10,Aston Martin Virage Convertible 2012
00293.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(27), 'x2': np.uint16(936), 'y2': np.uint16(380)}",104,Ferrari 458 Italia Coupe 2012
00294.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(141), 'x2': np.uint16(629), 'y2': np.uint16(386)}",48,Buick Rainier SUV 2007
00295.jpg,"{'x1': np.uint8(150), 'y1': np.uint8(114), 'x2': np.uint16(524), 'y2': np.uint16(433)}",50,Buick Enclave SUV 2012
00296.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(115), 'x2': np.uint16(618), 'y2': np.uint16(456)}",120,GMC Yukon Hybrid SUV 2012
00297.jpg,"{'x1': np.uint8(56), 'y1': np.uint8(157), 'x2': np.uint16(639), 'y2': np.uint16(455)}",87,Dodge Ram Pickup 3500 Quad Cab 2009
00298.jpg,"{'x1': np.uint8(49), 'y1': np.uint8(67), 'x2': np.uint16(362), 'y2': np.uint8(245)}",177,Rolls-Royce Phantom Sedan 2012
00299.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(66), 'x2': np.uint16(982), 'y2': np.uint16(711)}",147,Jeep Liberty SUV 2012
00300.jpg,"{'x1': np.uint8(41), 'y1': np.uint8(103), 'x2': np.uint16(994), 'y2': np.uint16(692)}",169,Nissan NV Passenger Van 2012
00301.jpg,"{'x1': np.uint8(52), 'y1': np.uint8(36), 'x2': np.uint8(247), 'y2': np.uint8(189)}",121,GMC Acadia SUV 2012
00302.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(37), 'x2': np.uint16(296), 'y2': np.uint8(171)}",19,Audi TT Hatchback 2011
00303.jpg,"{'x1': np.uint8(6), 'y1': np.uint8(47), 'x2': np.uint16(297), 'y2': np.uint8(193)}",31,BMW 6 Series Convertible 2007
00304.jpg,"{'x1': np.uint8(14), 'y1': np.uint8(29), 'x2': np.uint8(235), 'y2': np.uint8(168)}",156,Lincoln Town Car Sedan 2011
00305.jpg,"{'x1': np.uint8(37), 'y1': np.uint8(21), 'x2': np.uint8(169), 'y2': np.uint8(122)}",143,Isuzu Ascender SUV 2008
00306.jpg,"{'x1': np.uint8(37), 'y1': np.uint8(125), 'x2': np.uint16(582), 'y2': np.uint16(456)}",83,Dodge Caliber Wagon 2012
00307.jpg,"{'x1': np.uint8(171), 'y1': np.uint8(63), 'x2': np.uint16(1187), 'y2': np.uint16(894)}",58,Chevrolet Traverse SUV 2012
00308.jpg,"{'x1': np.uint8(16), 'y1': np.uint8(136), 'x2': np.uint16(775), 'y2': np.uint16(418)}",6,Acura Integra Type R 2001
00309.jpg,"{'x1': np.uint8(50), 'y1': np.uint8(122), 'x2': np.uint16(589), 'y2': np.uint16(338)}",127,Honda Odyssey Minivan 2007
00310.jpg,"{'x1': np.uint8(36), 'y1': np.uint8(43), 'x2': np.uint16(407), 'y2': np.uint16(319)}",131,Hyundai Santa Fe SUV 2012
00311.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(69), 'x2': np.uint16(280), 'y2': np.uint8(228)}",15,Audi R8 Coupe 2012
00312.jpg,"{'x1': np.uint8(53), 'y1': np.uint8(79), 'x2': np.uint16(627), 'y2': np.uint16(464)}",73,Chevrolet Malibu Sedan 2007
00313.jpg,"{'x1': np.uint8(13), 'y1': np.uint8(44), 'x2': np.uint16(477), 'y2': np.uint16(289)}",24,Audi S4 Sedan 2007
00314.jpg,"{'x1': np.uint8(33), 'y1': np.uint8(71), 'x2': np.uint16(615), 'y2': np.uint16(435)}",87,Dodge Ram Pickup 3500 Quad Cab 2009
00315.jpg,"{'x1': np.uint16(555), 'y1': np.uint16(278), 'x2': np.uint16(1543), 'y2': np.uint16(1207)}",170,Nissan Juke Hatchback 2012
00316.jpg,"{'x1': np.uint8(10), 'y1': np.uint8(29), 'x2': np.uint16(276), 'y2': np.uint8(164)}",123,Geo Metro Convertible 1993
00317.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(48), 'x2': np.uint16(300), 'y2': np.uint8(202)}",158,Maybach Landaulet Convertible 2012
00318.jpg,"{'x1': np.uint8(73), 'y1': np.uint8(159), 'x2': np.uint16(445), 'y2': np.uint16(376)}",11,Aston Martin Virage Coupe 2012
00319.jpg,"{'x1': np.uint8(38), 'y1': np.uint8(8), 'x2': np.uint16(564), 'y2': np.uint16(402)}",47,Buick Regal GS 2012
00320.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(17), 'x2': np.uint16(440), 'y2': np.uint16(282)}",7,Acura ZDX Hatchback 2012
00321.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(63), 'x2': np.uint16(593), 'y2': np.uint16(397)}",94,Dodge Durango SUV 2012
00322.jpg,"{'x1': np.uint8(9), 'y1': np.uint16(304), 'x2': np.uint16(1009), 'y2': np.uint16(677)}",75,Chevrolet Silverado 1500 Regular Cab 2012
00323.jpg,"{'x1': np.uint8(161), 'y1': np.uint16(263), 'x2': np.uint16(632), 'y2': np.uint16(415)}",182,Suzuki Kizashi Sedan 2012
00324.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(26), 'x2': np.uint8(199), 'y2': np.uint8(123)}",186,Toyota Sequoia SUV 2012
00325.jpg,"{'x1': np.uint8(12), 'y1': np.uint8(21), 'x2': np.uint16(285), 'y2': np.uint8(142)}",128,Honda Accord Coupe 2012
00326.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(28), 'x2': np.uint16(432), 'y2': np.uint8(249)}",193,Volvo C30 Hatchback 2012
00327.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(6), 'x2': np.uint16(546), 'y2': np.uint16(298)}",180,Spyker C8 Coupe 2009
00328.jpg,"{'x1': np.uint8(41), 'y1': np.uint8(49), 'x2': np.uint8(244), 'y2': np.uint8(176)}",62,Chevrolet Tahoe Hybrid SUV 2012
00329.jpg,"{'x1': np.uint8(10), 'y1': np.uint8(105), 'x2': np.uint16(660), 'y2': np.uint16(475)}",114,Ford F-150 Regular Cab 2007
00330.jpg,"{'x1': np.uint8(168), 'y1': np.uint8(92), 'x2': np.uint16(333), 'y2': np.uint16(305)}",166,Mercedes-Benz Sprinter Van 2012
00331.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(81), 'x2': np.uint16(596), 'y2': np.uint16(391)}",181,Suzuki Aerio Sedan 2007
00332.jpg,"{'x1': np.uint8(76), 'y1': np.uint8(247), 'x2': np.uint16(396), 'y2': np.uint16(396)}",101,Ferrari FF Coupe 2012
00333.jpg,"{'x1': np.uint8(30), 'y1': np.uint8(110), 'x2': np.uint16(472), 'y2': np.uint16(316)}",103,Ferrari 458 Italia Convertible 2012
00334.jpg,"{'x1': np.uint8(179), 'y1': np.uint16(300), 'x2': np.uint16(1403), 'y2': np.uint16(894)}",22,Audi S5 Coupe 2012
00335.jpg,"{'x1': np.uint8(23), 'y1': np.uint8(31), 'x2': np.uint8(236), 'y2': np.uint8(176)}",125,HUMMER H2 SUT Crew Cab 2009
00336.jpg,"{'x1': np.uint16(309), 'y1': np.uint16(598), 'x2': np.uint16(1767), 'y2': np.uint16(995)}",112,Ford GT Coupe 2006
00337.jpg,"{'x1': np.uint8(45), 'y1': np.uint8(55), 'x2': np.uint16(530), 'y2': np.uint16(308)}",38,BMW Z4 Convertible 2012
00338.jpg,"{'x1': np.uint8(14), 'y1': np.uint8(129), 'x2': np.uint16(441), 'y2': np.uint16(360)}",106,Ford F-450 Super Duty Crew Cab 2012
00339.jpg,"{'x1': np.uint8(39), 'y1': np.uint8(5), 'x2': np.uint8(234), 'y2': np.uint8(174)}",56,Chevrolet Corvette ZR1 2012
00340.jpg,"{'x1': np.uint8(139), 'y1': np.uint8(152), 'x2': np.uint16(488), 'y2': np.uint16(305)}",9,Aston Martin V8 Vantage Coupe 2012
00341.jpg,"{'x1': np.uint8(62), 'y1': np.uint8(116), 'x2': np.uint16(974), 'y2': np.uint16(610)}",67,Chevrolet Malibu Hybrid Sedan 2010
00342.jpg,"{'x1': np.uint8(152), 'y1': np.uint8(195), 'x2': np.uint16(502), 'y2': np.uint16(436)}",169,Nissan NV Passenger Van 2012
00343.jpg,"{'x1': np.uint8(63), 'y1': np.uint8(36), 'x2': np.uint16(760), 'y2': np.uint16(504)}",147,Jeep Liberty SUV 2012
00344.jpg,"{'x1': np.uint8(36), 'y1': np.uint8(59), 'x2': np.uint16(770), 'y2': np.uint16(397)}",145,Jeep Patriot SUV 2012
